key_droid	key_apple	base_value	lang_value	base_note	lang_note
food_videos_beverages.6		topics/hibiscus-tea	es/topics/hibiscus-tea-es	https://nutritionfacts.org/topics/hibiscus-tea	https://nutritionfacts.org/es/topics/hibiscus-tea-es
food_videos_beverages.7					
food_videos_beverages.8		topics/jasmine-tea	es/topics/te-de-jasmin		https://nutritionfacts.org/es/topics/te-de-jasmin
food_videos_beverages.9		topics/lemon-balm		https://nutritionfacts.org/topics/lemon-balm	
food_videos_beverages.10		topics/matcha	es/topics/matcha-es	https://nutritionfacts.org/topics/matcha	https://nutritionfacts.org/es/topics/matcha-es
food_videos_beverages.11		topics/oolong-tea	es/topics/te-oolong-es	https://nutritionfacts.org/topics/oolong-tea	https://nutritionfacts.org/es/topics/te-oolong-es
food_videos_beverages.12		topics/peppermint	es/topics/menta-es	https://nutritionfacts.org/topics/peppermint	https://nutritionfacts.org/es/topics/menta-es
food_videos_beverages.13		topics/rooibos-tea	es/topics/te-rooibos-es	https://nutritionfacts.org/topics/rooibos-tea	https://nutritionfacts.org/es/topics/te-rooibos-es
food_videos_beverages.14		topics/water	es/topics/agua	https://nutritionfacts.org/topics/water	https://nutritionfacts.org/es/topics/agua
food_videos_beverages.15		topics/white-tea	es/topics/te-blanco	https://nutritionfacts.org/topics/white-tea	https://nutritionfacts.org/es/topics/te-blanco
food_videos_cruciferous_vegetables.0					
food_videos_cruciferous_vegetables.1		topics/bok-choy	es/topics/bok-choy-es	https://nutritionfacts.org/topics/bok-choy	https://nutritionfacts.org/es/topics/bok-choy-es
food_videos_cruciferous_vegetables.2		topics/broccoli	es/topics/brocoli	https://nutritionfacts.org/topics/broccoli	https://nutritionfacts.org/es/topics/brocoli
food_videos_cruciferous_vegetables.3		topics/brussels-sprouts	es/topics/coles-bruselas	https://nutritionfacts.org/topics/brussels-sprouts	https://nutritionfacts.org/es/topics/coles-bruselas
food_videos_cruciferous_vegetables.4		topics/cabbage	es/topics/repollo	https://nutritionfacts.org/topics/cabbage	https://nutritionfacts.org/es/topics/repollo
food_videos_cruciferous_vegetables.5		topics/cauliflower	es/topics/coliflor	https://nutritionfacts.org/topics/cauliflower	https://nutritionfacts.org/es/topics/coliflor
food_videos_cruciferous_vegetables.6		topics/collard-greens	es/topics/acelgas-es	https://nutritionfacts.org/topics/collard-greens	https://nutritionfacts.org/es/topics/acelgas-es
food_videos_cruciferous_vegetables.7					
food_videos_cruciferous_vegetables.8		topics/kale	es/topics/col-rizada-es	https://nutritionfacts.org/topics/kale	https://nutritionfacts.org/es/topics/col-rizada-es
food_videos_cruciferous_vegetables.9		topics/kohlrabi	es/topics/colinabo		https://nutritionfacts.org/es/topics/colinabo
food_videos_cruciferous_vegetables.10		topics/mustard-greens	es/topics/hojas-de-mostaza	https://nutritionfacts.org/topics/mustard-greens	https://nutritionfacts.org/es/topics/hojas-de-mostaza
food_videos_cruciferous_vegetables.11		topics/radishes	es/topics/rabanos		https://nutritionfacts.org/es/topics/rabanos
food_videos_cruciferous_vegetables.12		topics/turnips	es/topics/nabos		https://nutritionfacts.org/es/topics/nabos
food_videos_cruciferous_vegetables.13		topics/watercress	es/topics/berros-es	https://nutritionfacts.org/topics/watercress	https://nutritionfacts.org/es/topics/berros-es
food_videos_greens.0					
food_videos_greens.1		topics/beets	es/topics/remolachas-es	https://nutritionfacts.org/topics/beets	https://nutritionfacts.org/es/topics/remolachas-es
food_videos_greens.2		topics/collard-greens		https://nutritionfacts.org/topics/collard-greens	
food_videos_greens.3		topics/kale	es/topics/col-rizada-es	https://nutritionfacts.org/topics/kale	https://nutritionfacts.org/es/topics/col-rizada-es
food_videos_greens.4		topics/mesclun-mix	es/topics/ensalada-mesclun-es		https://nutritionfacts.org/es/topics/ensalada-mesclun-es
food_videos_greens.5		topics/mustard-greens	es/topics/hojas-de-mostaza	https://nutritionfacts.org/topics/mustard-greens	https://nutritionfacts.org/es/topics/hojas-de-mostaza
food_videos_greens.6					
food_videos_greens.7		topics/spinach	es/topics/espinaca	https://nutritionfacts.org/topics/spinach	https://nutritionfacts.org/es/topics/espinaca
food_videos_greens.8		topics/swiss-chard	es/topics/acelga-es	https://nutritionfacts.org/topics/swiss-chard	https://nutritionfacts.org/es/topics/acelga-es
food_videos_greens.9		topics/turnips	es/topics/nabos		https://nutritionfacts.org/es/topics/nabos
food_videos_nuts.0		topics/almonds	es/topics/almendras	https://nutritionfacts.org/topics/almonds	https://nutritionfacts.org/es/topics/almendras
food_videos_nuts.1		topics/brazil-nuts	es/topics/nueces-de-brasil-es	https://nutritionfacts.org/topics/brazil-nuts	https://nutritionfacts.org/es/topics/nueces-de-brasil-es
food_videos_nuts.2		topics/cashews	es/topics/anacardos	https://nutritionfacts.org/topics/cashews	https://nutritionfacts.org/es/topics/anacardos
food_videos_nuts.3		topics/chia-seeds	es/topics/semillas-de-chia	https://nutritionfacts.org/topics/chia-seeds	https://nutritionfacts.org/es/topics/semillas-de-chia
food_videos_nuts.4		topics/hazelnuts	es/topics/avellanas-es	https://nutritionfacts.org/topics/hazelnuts	https://nutritionfacts.org/es/topics/avellanas-es
food_videos_nuts.5					
food_videos_nuts.6		topics/macadamia-nuts	es/topics/nueces-de-macadamia	https://nutritionfacts.org/topics/macadamia-nuts	https://nutritionfacts.org/es/topics/nueces-de-macadamia
food_videos_nuts.7		topics/pecans	es/topics/nuez-pecana	https://nutritionfacts.org/topics/pecans	https://nutritionfacts.org/es/topics/nuez-pecana
food_videos_nuts.8		topics/pistachios	es/topics/pistachos	https://nutritionfacts.org/topics/pistachios	https://nutritionfacts.org/es/topics/pistachos
food_videos_nuts.9		topics/pumpkin-seeds	es/topics/semillas-de-calabaza	https://nutritionfacts.org/topics/pumpkin-seeds	https://nutritionfacts.org/es/topics/semillas-de-calabaza
food_videos_nuts.10		topics/sesame-seeds	es/topics/ajonjoli	https://nutritionfacts.org/topics/sesame-seeds	https://nutritionfacts.org/es/topics/ajonjoli
food_videos_nuts.11		topics/sunflower-seeds	es/topics/semillas-de-girasol	https://nutritionfacts.org/topics/sunflower-seeds	https://nutritionfacts.org/es/topics/semillas-de-girasol
food_videos_nuts.12		topics/walnuts	es/topics/nueces-es	https://nutritionfacts.org/topics/walnuts	https://nutritionfacts.org/es/topics/nueces-es
food_videos_other_fruits.0		topics/apples	es/topics/manzanas	https://nutritionfacts.org/topics/apples	https://nutritionfacts.org/es/topics/manzanas
food_videos_other_fruits.1		topics/apricots	es/topics/albaricoques	https://nutritionfacts.org/topics/apricots	https://nutritionfacts.org/es/topics/albaricoques
food_videos_other_fruits.2		topics/avocados	es/topics/aguacates	https://nutritionfacts.org/topics/avocados	https://nutritionfacts.org/es/topics/aguacates
food_videos_other_fruits.3		topics/bananas	es/topics/bananos	https://nutritionfacts.org/topics/bananas	https://nutritionfacts.org/es/topics/bananos
food_videos_other_fruits.4		topics/cantaloupe	es/topics/melon	https://nutritionfacts.org/topics/cantaloupe	https://nutritionfacts.org/es/topics/melon
food_videos_other_fruits.5					
food_videos_other_fruits.6		topics/dates	es/topics/datiles	https://nutritionfacts.org/topics/dates	https://nutritionfacts.org/es/topics/datiles
food_videos_other_fruits.7		topics/figs	es/topics/higos		https://nutritionfacts.org/es/topics/higos
food_videos_other_fruits.8		topics/grapefruit	es/topics/toronja	https://nutritionfacts.org/topics/grapefruit	https://nutritionfacts.org/es/topics/toronja
food_videos_other_fruits.9					
food_videos_other_fruits.10		topics/kiwifruit	es/topics/kiwi	https://nutritionfacts.org/topics/kiwifruit	https://nutritionfacts.org/es/topics/kiwi
food_videos_other_fruits.11		topics/lemons	topics/lemons	https://nutritionfacts.org/topics/lemons	https://nutritionfacts.org/topics/lemons
food_videos_other_fruits.12		topics/limes	es/topics/limas	https://nutritionfacts.org/topics/limes	https://nutritionfacts.org/es/topics/limas
food_videos_other_fruits.13					
food_videos_other_fruits.14		topics/mango	es/topics/mango-es	https://nutritionfacts.org/topics/mango	https://nutritionfacts.org/es/topics/mango-es
food_videos_other_fruits.15					
food_videos_other_fruits.16		topics/oranges	es/topics/naranjas	https://nutritionfacts.org/topics/oranges	https://nutritionfacts.org/es/topics/naranjas
food_videos_other_fruits.17		topics/papaya	es/topics/papaya-es		https://nutritionfacts.org/es/topics/papaya-es
food_videos_other_fruits.18					
food_videos_other_fruits.19		topics/peaches	es/topics/duraznos-es	https://nutritionfacts.org/topics/peaches	https://nutritionfacts.org/es/topics/duraznos-es
food_videos_other_fruits.20		topics/pears	es/topics/peras-es	https://nutritionfacts.org/topics/pears	https://nutritionfacts.org/es/topics/peras-es
food_videos_other_fruits.21		topics/pineapples	/es/topics/pinas		https://nutritionfacts.org//es/topics/pinas
food_videos_other_fruits.22		topics/plums	es/topics/ciruelas	https://nutritionfacts.org/topics/plums	https://nutritionfacts.org/es/topics/ciruelas
food_videos_other_fruits.23					
food_videos_other_fruits.24		topics/pomegranates	es/topics/granadas	https://nutritionfacts.org/topics/pomegranates	https://nutritionfacts.org/es/topics/granadas
food_videos_other_fruits.25		topics/prunes	es/topics/ciruelas-pasas	https://nutritionfacts.org/topics/prunes	https://nutritionfacts.org/es/topics/ciruelas-pasas
food_videos_other_fruits.26					
food_videos_other_fruits.27		topics/watermelon	es/topics/sandia	https://nutritionfacts.org/topics/watermelon	https://nutritionfacts.org/es/topics/sandia
food_videos_other_vegetables.0		topics/artichokes	es/topics/alcachofas	https://nutritionfacts.org/topics/artichokes	https://nutritionfacts.org/es/topics/alcachofas
food_videos_other_vegetables.1		topics/asparagus	es/topics/esparragos	https://nutritionfacts.org/topics/asparagus	https://nutritionfacts.org/es/topics/esparragos
food_videos_other_vegetables.2		topics/beets	es/topics/remolachas-es	https://nutritionfacts.org/topics/beets	https://nutritionfacts.org/es/topics/remolachas-es
food_videos_other_vegetables.3		topics/bell-peppers	es/topics/pimientos	https://nutritionfacts.org/topics/bell-peppers	https://nutritionfacts.org/es/topics/pimientos
food_videos_other_vegetables.4		topics/carrots	es/topics/zanahorias	https://nutritionfacts.org/topics/carrots	https://nutritionfacts.org/es/topics/zanahorias
food_videos_other_vegetables.5		topics/corn	es/topics/maiz	https://nutritionfacts.org/topics/corn	https://nutritionfacts.org/es/topics/maiz
food_videos_other_vegetables.6		topics/garlic	es/topics/ajo	https://nutritionfacts.org/topics/garlic	https://nutritionfacts.org/es/topics/ajo
food_videos_other_vegetables.7		topics/mushrooms	es/topics/champinones	https://nutritionfacts.org/topics/mushrooms	https://nutritionfacts.org/es/topics/champinones
food_videos_other_vegetables.8		topics/okra	es/topics/okra-es	https://nutritionfacts.org/topics/okra	https://nutritionfacts.org/es/topics/okra-es
food_videos_other_vegetables.9		topics/onions	es/topics/cebollas	https://nutritionfacts.org/topics/onions	https://nutritionfacts.org/es/topics/cebollas
food_videos_other_vegetables.10		topics/potatoes	es/topics/papas	https://nutritionfacts.org/topics/potatoes	https://nutritionfacts.org/es/topics/papas
food_videos_other_vegetables.11		topics/pumpkin	es/topics/calabaza	https://nutritionfacts.org/topics/pumpkin	https://nutritionfacts.org/es/topics/calabaza
food_videos_other_vegetables.12		topics/sea-vegetables	es/topics/vegetales-marinos	https://nutritionfacts.org/topics/sea-vegetables	https://nutritionfacts.org/es/topics/vegetales-marinos
food_videos_other_vegetables.13					
food_videos_other_vegetables.14		topics/squash	es/topics/calabaza-es	https://nutritionfacts.org/topics/squash	https://nutritionfacts.org/es/topics/calabaza-es
food_videos_other_vegetables.15		topics/sweet-potatoes	es/topics/camotes	https://nutritionfacts.org/topics/sweet-potatoes	https://nutritionfacts.org/es/topics/camotes
food_videos_other_vegetables.16		topics/tomatoes	es/topics/tomates	https://nutritionfacts.org/topics/tomatoes	https://nutritionfacts.org/es/topics/tomates
food_videos_other_vegetables.17		topics/zucchini	es/topics/calabacin-es	https://nutritionfacts.org/topics/zucchini	https://nutritionfacts.org/es/topics/calabacin-es
food_videos_spices.0		topics/allspice		https://nutritionfacts.org/topics/allspice	
food_videos_spices.1		topics/barberries	es/topics/berberos-es	https://nutritionfacts.org/topics/barberries	https://nutritionfacts.org/es/topics/berberos-es
food_videos_spices.2		topics/basil	es/topics/albahaca	https://nutritionfacts.org/topics/basil	https://nutritionfacts.org/es/topics/albahaca
food_videos_spices.3					
food_videos_spices.4		topics/cardamom	es/topics/cardamomo		https://nutritionfacts.org/es/topics/cardamomo
food_videos_spices.5					
food_videos_spices.6		topics/cilantro	es/topics/cilantro-es	https://nutritionfacts.org/topics/cilantro	https://nutritionfacts.org/es/topics/cilantro-es
food_videos_spices.7		topics/cinnamon	es/topics/canela	https://nutritionfacts.org/topics/cinnamon	https://nutritionfacts.org/es/topics/canela
