key_droid	key_apple	base_value	lang_value	base_note	lang_note
food_videos_cruciferous_vegetables.3	dozeVegetablesCruciferous.Variety.topic.3	topics/brussels-sprouts	es/topics/coles-bruselas	https://nutritionfacts.org/topics/brussels-sprouts	https://nutritionfacts.org/es/topics/coles-bruselas
food_videos_cruciferous_vegetables.4	dozeVegetablesCruciferous.Variety.topic.4	topics/cabbage	es/topics/repollo	https://nutritionfacts.org/topics/cabbage	https://nutritionfacts.org/es/topics/repollo
food_videos_cruciferous_vegetables.5	dozeVegetablesCruciferous.Variety.topic.5	topics/cauliflower	es/topics/coliflor	https://nutritionfacts.org/topics/cauliflower	https://nutritionfacts.org/es/topics/coliflor
food_videos_cruciferous_vegetables.6	dozeVegetablesCruciferous.Variety.topic.6	topics/collard-greens	es/topics/acelgas-es	https://nutritionfacts.org/topics/collard-greens	https://nutritionfacts.org/es/topics/acelgas-es
food_videos_cruciferous_vegetables.7	dozeVegetablesCruciferous.Variety.topic.7				
food_videos_cruciferous_vegetables.8	dozeVegetablesCruciferous.Variety.topic.8	topics/kale	es/topics/col-rizada-es	https://nutritionfacts.org/topics/kale	https://nutritionfacts.org/es/topics/col-rizada-es
food_videos_cruciferous_vegetables.9	dozeVegetablesCruciferous.Variety.topic.9	topics/kohlrabi	es/topics/colinabo		https://nutritionfacts.org/es/topics/colinabo
food_videos_cruciferous_vegetables.10	dozeVegetablesCruciferous.Variety.topic.10	topics/mustard-greens	es/topics/hojas-de-mostaza	https://nutritionfacts.org/topics/mustard-greens	https://nutritionfacts.org/es/topics/hojas-de-mostaza
food_videos_cruciferous_vegetables.11	dozeVegetablesCruciferous.Variety.topic.11	topics/radishes	es/topics/rabanos		https://nutritionfacts.org/es/topics/rabanos
food_videos_cruciferous_vegetables.12	dozeVegetablesCruciferous.Variety.topic.12	topics/turnips	es/topics/nabos		https://nutritionfacts.org/es/topics/nabos
food_videos_cruciferous_vegetables.13	dozeVegetablesCruciferous.Variety.topic.13	topics/watercress	es/topics/berros-es	https://nutritionfacts.org/topics/watercress	https://nutritionfacts.org/es/topics/berros-es
food_info_videos_vegetables	dozeVegetablesOther.topic	topics/vegetables	es/topics/vegetales	https://nutritionfacts.org/topics/vegetables	https://nutritionfacts.org/es/topics/vegetales
food_videos_other_vegetables.0	dozeVegetablesOther.Variety.topic.0	topics/artichokes	es/topics/alcachofas	https://nutritionfacts.org/topics/artichokes	https://nutritionfacts.org/es/topics/alcachofas
food_videos_other_vegetables.1	dozeVegetablesOther.Variety.topic.1	topics/asparagus	es/topics/esparragos	https://nutritionfacts.org/topics/asparagus	https://nutritionfacts.org/es/topics/esparragos
food_videos_other_vegetables.2	dozeVegetablesOther.Variety.topic.2	topics/beets	es/topics/remolachas-es	https://nutritionfacts.org/topics/beets	https://nutritionfacts.org/es/topics/remolachas-es
food_videos_other_vegetables.3	dozeVegetablesOther.Variety.topic.3	topics/bell-peppers	es/topics/pimientos	https://nutritionfacts.org/topics/bell-peppers	https://nutritionfacts.org/es/topics/pimientos
food_videos_other_vegetables.4	dozeVegetablesOther.Variety.topic.4	topics/carrots	es/topics/zanahorias	https://nutritionfacts.org/topics/carrots	https://nutritionfacts.org/es/topics/zanahorias
food_videos_other_vegetables.5	dozeVegetablesOther.Variety.topic.5	topics/corn	es/topics/maiz	https://nutritionfacts.org/topics/corn	https://nutritionfacts.org/es/topics/maiz
food_videos_other_vegetables.6	dozeVegetablesOther.Variety.topic.6	topics/garlic	es/topics/ajo	https://nutritionfacts.org/topics/garlic	https://nutritionfacts.org/es/topics/ajo
food_videos_other_vegetables.7	dozeVegetablesOther.Variety.topic.7	topics/mushrooms	es/topics/champinones	https://nutritionfacts.org/topics/mushrooms	https://nutritionfacts.org/es/topics/champinones
food_videos_other_vegetables.8	dozeVegetablesOther.Variety.topic.8	topics/okra	es/topics/okra-es	https://nutritionfacts.org/topics/okra	https://nutritionfacts.org/es/topics/okra-es
