key_droid	key_apple	base_value	lang_value	base_note	lang_note
android_store_whatsnew_analytics	apple_store_whatsnew_analytics	Adds anonymous opt-in analytics to support product improvement.	Se añade la opción de análisis optativos para mejorar el producto.	What's New Item	
	apple_store_whatsnew_darkmode	Adds support for Dark Mode.	Se añade la opción de modo oscuro.	What's New Item	
	apple_store_whatsnew_export	Adds support to export history data.	Se añade la opción de exportal información del historial.	What's New Item	
	apple_store_whatsnew_import	Adds support to import history data.	Se añade la opción de importar información del historial.	What's New Item	
android_store_whatsnew_improvement	apple_store_whatsnew_improvement	General software quality improvements.	Mejoras de calidad generales.	What's New Item	
