key_droid	key_apple	base_value	lang_value	base_note	lang_note
	apple_store_description.2	In the years of research required to create the more than two-thousand evidence-based videos on his website NutritionFacts.org, Michael Greger, M.D, FACLM, has arrived at a list of what he considers the most important foods to include in a healthy daily diet.	Micheal Greger, medico membro dell'American College of Lifestyle Medicine, dopo anni di ricerca necessari per creare gli oltre duemila video basati su prove scientifiche, disponibili sul sito NutritionFacts.org, ha stilato una lista di quelli che considera gli alimenti più importanti da includere in una sana dieta giornaliera.		FACLM:         Fellow of the American College of Lifestyle Medicine  M.D. doctor of medicine  In my opinion, “membro della American College of Lifestyle Medicine” can be omitted if space saving is needed. If the information is reputed necessary  for highlighting the qualifications of dr Greger , it could be added at a different point in the app.
	apple_store_description.4	All the proceeds from his books, DVDs, and speaking engagements are all donated to charity.	Tutto il ricavato ottenuto delle vendite dei suoi libri, DVD e interventi pubblici sono interamente devoluti in beneficenza.		
	apple_store_description.5	NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day.	NutritionFacts.org è un servizio pubblico su base scientifica, non commerciale e senza scopo di lucro, offerto dal dottor Greger, che propone quotidiani aggiornamenti gratuiti sulle più recenti scoperte in materia di nutrizione con brevi video. Ne ha prodotto più di duemila, toccando tutti gli aspetti di un’alimentazione sana, ogni volta con nuovi contenuti video e articoli.		
store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	Daily Dozen del dottor Greger è una sana abitudine per mantenersi in salute nel tempo. Scaricala adesso!		
android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Tutto il ricavato ottenuto delle vendite dei suoi libri, DVD e interventi pubblici sono interamente devoluti in beneficenza.		
android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	NutritionFacts.org è un servizio pubblico su base scientifica, non commerciale e senza scopo di lucro, offerto dal dottor Greger, che propone quotidiani aggiornamenti gratuiti sulle più recenti scoperte in materia di nutrizione con brevi video. Ne ha prodotto più di duemila, toccando tutti gli aspetti di un’alimentazione sana, ogni volta con nuovi contenuti video e articoli. Tutto quello che trovate nel sito, così come in questa app, è gratuito e privo di pubblicità.		
