key_droid	key_apple	base_value	lang_value	base_note	lang_note
food_videos_spices.21	dozeSpices.Variety.topic.21	topics/oregano	topics/oregano	https://nutritionfacts.org/topics/oregano	
food_videos_spices.22	dozeSpices.Variety.topic.22				
food_videos_spices.23	dozeSpices.Variety.topic.23	topics/parsley	topics/parsley	https://nutritionfacts.org/topics/parsley	
food_videos_spices.24	dozeSpices.Variety.topic.24	topics/pepper	topics/pepper	https://nutritionfacts.org/topics/pepper	
food_videos_spices.25	dozeSpices.Variety.topic.25	topics/peppermint	topics/peppermint	https://nutritionfacts.org/topics/peppermint	
food_videos_spices.26	dozeSpices.Variety.topic.26	topics/rosemary	topics/rosemary	https://nutritionfacts.org/topics/rosemary	
food_videos_spices.27	dozeSpices.Variety.topic.27	topics/saffron	topics/saffron	https://nutritionfacts.org/topics/saffron	
food_videos_spices.28	dozeSpices.Variety.topic.28				
food_videos_spices.29	dozeSpices.Variety.topic.29				
food_videos_spices.30	dozeSpices.Variety.topic.30	topics/turmeric	topics/turmeric	https://nutritionfacts.org/topics/turmeric	
food_videos_spices.31	dozeSpices.Variety.topic.31				
food_info_videos_cruciferous	dozeVegetablesCruciferous.topic	topics/cruciferous-vegetables	topics/cruciferous-vegetables	https://nutritionfacts.org/topics/cruciferous-vegetables	
food_videos_cruciferous_vegetables.0	dozeVegetablesCruciferous.Variety.topic.0				
food_videos_cruciferous_vegetables.1	dozeVegetablesCruciferous.Variety.topic.1	topics/bok-choy	topics/bok-choy	https://nutritionfacts.org/topics/bok-choy	
food_videos_cruciferous_vegetables.2	dozeVegetablesCruciferous.Variety.topic.2	topics/broccoli	topics/broccoli	https://nutritionfacts.org/topics/broccoli	
food_videos_cruciferous_vegetables.3	dozeVegetablesCruciferous.Variety.topic.3	topics/brussels-sprouts	topics/brussels-sprouts	https://nutritionfacts.org/topics/brussels-sprouts	
food_videos_cruciferous_vegetables.4	dozeVegetablesCruciferous.Variety.topic.4	topics/cabbage	topics/cabbage	https://nutritionfacts.org/topics/cabbage	
food_videos_cruciferous_vegetables.5	dozeVegetablesCruciferous.Variety.topic.5	topics/cauliflower	topics/cauliflower	https://nutritionfacts.org/topics/cauliflower	
food_videos_cruciferous_vegetables.6	dozeVegetablesCruciferous.Variety.topic.6	topics/collard-greens	topics/collard-greens	https://nutritionfacts.org/topics/collard-greens	
food_videos_cruciferous_vegetables.7	dozeVegetablesCruciferous.Variety.topic.7				
food_videos_cruciferous_vegetables.8	dozeVegetablesCruciferous.Variety.topic.8	topics/kale	topics/kale	https://nutritionfacts.org/topics/kale	
food_videos_cruciferous_vegetables.9	dozeVegetablesCruciferous.Variety.topic.9				
food_videos_cruciferous_vegetables.10	dozeVegetablesCruciferous.Variety.topic.10	topics/mustard-greens	topics/mustard-greens	https://nutritionfacts.org/topics/mustard-greens	
food_videos_cruciferous_vegetables.11	dozeVegetablesCruciferous.Variety.topic.11				
food_videos_cruciferous_vegetables.12	dozeVegetablesCruciferous.Variety.topic.12				
food_videos_cruciferous_vegetables.13	dozeVegetablesCruciferous.Variety.topic.13	topics/watercress	topics/watercress	https://nutritionfacts.org/topics/watercress	
food_info_videos_vegetables	dozeVegetablesOther.topic	topics/vegetables	topics/vegetables	https://nutritionfacts.org/topics/vegetables	
food_videos_other_vegetables.0	dozeVegetablesOther.Variety.topic.0	topics/artichokes	topics/artichokes	https://nutritionfacts.org/topics/artichokes	
food_videos_other_vegetables.1	dozeVegetablesOther.Variety.topic.1	topics/asparagus	topics/asparagus	https://nutritionfacts.org/topics/asparagus	
food_videos_other_vegetables.2	dozeVegetablesOther.Variety.topic.2	topics/beets	topics/beets	https://nutritionfacts.org/topics/beets	
food_videos_other_vegetables.3	dozeVegetablesOther.Variety.topic.3	topics/bell-peppers	topics/bell-peppers	https://nutritionfacts.org/topics/bell-peppers	
food_videos_other_vegetables.4	dozeVegetablesOther.Variety.topic.4	topics/carrots	topics/carrots	https://nutritionfacts.org/topics/carrots	
food_videos_other_vegetables.5	dozeVegetablesOther.Variety.topic.5	topics/corn	topics/corn	https://nutritionfacts.org/topics/corn	
food_videos_other_vegetables.6	dozeVegetablesOther.Variety.topic.6	topics/garlic	topics/garlic	https://nutritionfacts.org/topics/garlic	
food_videos_other_vegetables.7	dozeVegetablesOther.Variety.topic.7	topics/mushrooms	topics/mushrooms	https://nutritionfacts.org/topics/mushrooms	
food_videos_other_vegetables.8	dozeVegetablesOther.Variety.topic.8	topics/okra	topics/okra	https://nutritionfacts.org/topics/okra	
food_videos_other_vegetables.9	dozeVegetablesOther.Variety.topic.9	topics/onions	topics/onions	https://nutritionfacts.org/topics/onions	
food_videos_other_vegetables.10	dozeVegetablesOther.Variety.topic.10	topics/potatoes	topics/potatoes	https://nutritionfacts.org/topics/potatoes	
food_videos_other_vegetables.11	dozeVegetablesOther.Variety.topic.11	topics/pumpkin	topics/pumpkin	https://nutritionfacts.org/topics/pumpkin	
food_videos_other_vegetables.12	dozeVegetablesOther.Variety.topic.12	topics/sea-vegetables	topics/sea-vegetables	https://nutritionfacts.org/topics/sea-vegetables	
food_videos_other_vegetables.13	dozeVegetablesOther.Variety.topic.13				
food_videos_other_vegetables.14	dozeVegetablesOther.Variety.topic.14	topics/squash	topics/squash	https://nutritionfacts.org/topics/squash	
food_videos_other_vegetables.15	dozeVegetablesOther.Variety.topic.15	topics/sweet-potatoes	topics/sweet-potatoes	https://nutritionfacts.org/topics/sweet-potatoes	
food_videos_other_vegetables.16	dozeVegetablesOther.Variety.topic.16	topics/tomatoes	topics/tomatoes	https://nutritionfacts.org/topics/tomatoes	
food_videos_other_vegetables.17	dozeVegetablesOther.Variety.topic.17	topics/zucchini	topics/zucchini	https://nutritionfacts.org/topics/zucchini	
food_info_videos_whole_grains	dozeWholeGrains.topic	topics/grains	topics/grains	https://nutritionfacts.org/topics/grains	
food_videos_whole_grains.0	dozeWholeGrains.Variety.topic.0	topics/barley	topics/barley	https://nutritionfacts.org/topics/barley	
food_videos_whole_grains.1	dozeWholeGrains.Variety.topic.1	topics/buckwheat	topics/buckwheat	https://nutritionfacts.org/topics/buckwheat	
food_videos_whole_grains.2	dozeWholeGrains.Variety.topic.2	topics/millet	topics/millet	https://nutritionfacts.org/topics/millet	
food_videos_whole_grains.3	dozeWholeGrains.Variety.topic.3	topics/oats	topics/oats	https://nutritionfacts.org/topics/oats	
food_videos_whole_grains.4	dozeWholeGrains.Variety.topic.4	topics/popcorn	topics/popcorn	https://nutritionfacts.org/topics/popcorn	
food_videos_whole_grains.5	dozeWholeGrains.Variety.topic.5	topics/quinoa	topics/quinoa	https://nutritionfacts.org/topics/quinoa	
food_videos_whole_grains.6	dozeWholeGrains.Variety.topic.6	topics/rye	topics/rye	https://nutritionfacts.org/topics/rye	
food_videos_whole_grains.7	dozeWholeGrains.Variety.topic.7				
food_videos_whole_grains.8	dozeWholeGrains.Variety.topic.8	topics/pasta	topics/pasta	https://nutritionfacts.org/topics/pasta	
food_info_videos_omega3	otherOmega3.topic	topics/omega-3-fatty-acids	topics/omega-3-fatty-acids	https://nutritionfacts.org/topics/omega-3-fatty-acids	
food_info_videos_vitamin_b12	otherVitaminB12.topic	topics/vitamin-b12	topics/vitamin-b12	https://nutritionfacts.org/topics/vitamin-b12	
food_info_videos_vitamin_d	otherVitaminD.topic	topics/vitamin-d-supplements	topics/vitamin-d-supplements	https://nutritionfacts.org/topics/vitamin-d-supplements	
