key_droid	key_apple	base_value	lang_value	base_note	lang_note
	apple_store_description.2	In the years of research required to create the more than two-thousand evidence-based videos on his website NutritionFacts.org, Michael Greger, M.D, FACLM, has arrived at a list of what he considers the most important foods to include in a healthy daily diet.	За годы исследований, потребовавшихся для создания более двух тысяч научно обоснованных видеороликов на сайте NutritionFacts.org, Майкл Грегер, доктор медицины, действительный член Американского общества врачей-специалистов по лечебной физкультуре, составил список продуктов, которые он считает наиболее важными для включения в здоровый ежедневный рацион питания.		
	apple_store_description.4	All the proceeds from his books, DVDs, and speaking engagements are all donated to charity.	Все доходы от его книг, DVD и выступлений направляются на благотворительность.		
	apple_store_description.5	NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day.	NutritionFacts.org — это некоммерческий, научно-обоснованный бесплатный сервис, предоставляемый доктором Грегером, который в виде коротких видеороликов ежедневно бесплатно доставляет новости о новейших исследованиях в области питания. Имеется более двух тысяч видеороликов по всем аспектам здорового питания, и новые видеоролики и статьи загружаются каждый день.		
store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	Daily Dozen от доктора Грегера - это режим для поддержки Вашего здоровья в долгосрочной перспективе. Загрузите сегодня!		
android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Все доходы от его книг, DVD и выступлений направляются на благотворительность.		
android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	NutritionFacts.org — это некоммерческий, научно-обоснованный бесплатный сервис, предоставляемый доктором Грегером, который в виде коротких видеороликов ежедневно бесплатно доставляет новости о новейших исследованиях в области питания. Имеется более двух тысяч видеороликов по всем аспектам здорового питания, и новые видеоролики и статьи загружаются каждый день. Как и это приложение, материалы сайта не содержат рекламы и являются бесплатными.		
