key_droid	key_apple	base_value	lang_value	base_note	lang_note
	apple_store_description.2	In the years of research required to create the more than two-thousand evidence-based videos on his website NutritionFacts.org, Michael Greger, M.D, FACLM, has arrived at a list of what he considers the most important foods to include in a healthy daily diet.	Спустя годы исследований, которые понадобились, чтобы создать более тысячи видео роликов, основанных на последних научных данных на сайте NutritionFacts.org, доктор Майкл Грегер, член Американского Колледжа Медицины Образа Жизни, составил список самых важных для здоровья продуктов питания, которые нужно включить в свой ежедневный рацион.		
	apple_store_description.4	All the proceeds from his books, DVDs, and speaking engagements are all donated to charity.	Вся прибыль с продаж его книг, DVD и публичных выступлений направляется в благотворительный фонд.		
	apple_store_description.5	NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day.	NutritionFacts.org - это некомерческий, основанный на последних научных данных общественный сервис, предоставляемый доктором Грегером, который дает ежедневный обзор новейших исследований в области питания в коротких видеороликах. У доктора Грегера есть порядка тысячи видео, посвященных всевозможным аспектам здорового питания, новые видео и статьи публикуются каждый день.		
store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	“Не сдохни!” доктора Грегера - это рутинная привычка, определяющая ваше долгосрочное здоровье. Скачайте сегодня!		
android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Вся прибыль с продаж его книг, DVD и публичных выступлений направляется в благотворительный фонд.		
android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	NutritionFacts.org - это некомерческий, основанный на последних научных данных общественный сервис, предоставляемый доктором Грегером, который дает ежедневный обзор новейших исследований в области питания в коротких видеороликах. У доктора Грегера есть порядка тысячи видео, посвященных всевозможным аспектам здорового питания, новые видео и статьи публикуются каждый день. Как и это приложение, вся информация на веб-сайте бесплатна и не содержит рекламы.		
