key_droid	key_apple	base_value	lang_value	base_note	lang_note
	apple_store_description.2	In the years of research required to create the more than two-thousand evidence-based videos on his website NutritionFacts.org, Michael Greger, M.D, FACLM, has arrived at a list of what he considers the most important foods to include in a healthy daily diet.	Nos anos de pesquisa necessários para criar os mais de 2 mil vídeos baseados em evidências do seu site NutritionFacts.org, o Dr. Michael Greger chegou a uma lista dos alimentos que considera os mais importantes para incluir diariamente numa alimentação saudável.		
	apple_store_description.4	All the proceeds from his books, DVDs, and speaking engagements are all donated to charity.	Todos os rendimentos dos seus livros, DVDs e palestras são doados para instituições de caridade.		
	apple_store_description.5	NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day.	O NutritionFacts.org é um serviço público não comercial, sem fins lucrativos e de base científica, fornecido pelo Dr. Greger, que fornece atualizações diárias gratuitas sobre as últimas novidades em pesquisa de nutrição por meio de pequenos vídeos. Ele tem mais de 2 mil vídeos sobre todos os aspectos de uma alimentação saudável, com novos vídeos e artigos disponibilizados todos os dias.		
store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	Dúzia Diária do Dr. Greger - É a sua rotina diária que determina a sua saúde a longo prazo. Faça o download hoje!		
android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Todos os rendimentos dos seus livros, DVDs e palestras são doados a instituições de caridade.		
android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	O NutritionFacts.org é um serviço público não comercial, sem fins lucrativos e de base científica, fornecido pelo Dr. Greger, que fornece atualizações diárias gratuitas sobre as últimas novidades em pesquisa de nutrição por meio de pequenos vídeos. Ele tem mais de 2 mil vídeos sobre todos os aspectos de uma alimentação saudável, com novos vídeos e artigos disponibilizados todos os dias. Assim como esta app, tudo no site é livre de publicidade e gratuito.		
