key_droid	key_apple	base_value	lang_value	base_note	lang_note
	apple_store_description.2	In the years of research required to create the more than two-thousand evidence-based videos on his website NutritionFacts.org, Michael Greger, M.D, FACLM, has arrived at a list of what he considers the most important foods to include in a healthy daily diet.	În anii de cercetare necesari pentru a crea cele peste o mie de videoclipuri bazate pe dovezi de pe site-ul său NutritionFacts.org, Dr. Michael Greger a ajuns la o listă cu ceea ce el consideră a fi cele mai importante alimente ce trebuiesc incluse într-o dietă zilnică sănătoasă.		There is no correspondent in Romanian for FACLM, however for MD there is the abbreviation Dr. (from Doctor) and it is used before the name. So we either just use the existent one, or we add both but in English - so we leave M.D., FACLM. Or we translate FACLM abbreviation which in Romanian would be ACAMSV. We would need Dr. Greger's approval to use any of these versions. 
	apple_store_description.4	All the proceeds from his books, DVDs, and speaking engagements are all donated to charity.	Toate veniturile din cărțile, DVD-urile și discursurile sale sunt donate unor organizații de caritate.		
	apple_store_description.5	NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day.	NutritionFacts.org este un serviciu public necomercial, non-profit, bazat pe știință, furnizat de Dr. Greger, ce oferă zilnic, gratuit, scurte materiale video cu noutăți despre cele mai recente cercetări în domeniul nutriției. Platforma conține aproape o mie de videoclipuri despre fiecare aspect al alimentației sănătoase, noi videoclipuri și articole fiind publicate zilnic.		
store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	12 Alimente Zilnice ale Dr. Greger este rutina ta zilnică ce îți determină sănătatea pe termen lung. Descarcă acum!		The name of the application it better to remain the same for any language.
android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Toate veniturile din cărțile, DVD-urile și discursurile sale sunt donate unor organizații de caritate.		
android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	NutritionFacts.org este un serviciu public necomercial, non-profit, bazat pe știință, furnizat de Dr. Greger, ce oferă zilnic, gratuit, scurte materiale video cu noutăți despre cele mai recente cercetări în domeniul nutriției. Platforma conține aproape o mie de videoclipuri despre fiecare aspect al alimentației sănătoase, noi videoclipuri și articole fiind publicate zilnic. La fel ca aplicația, conținutul de pe site este 100% gratuit și fără reclame. 		
