language	done	key_droid	key_apple	base_value	lang_value	base_note	lang_note
Bulgarian_bg	yes		apple_store_description.2	In the years of research required to create the more than two-thousand evidence-based videos on his website NutritionFacts.org, Michael Greger, M.D, FACLM, has arrived at a list of what he considers the most important foods to include in a healthy daily diet.	В годините на изследвания, необходими за създаването на повече от две хиляди базирани на доказателства видеоклипове на неговия уебсайт NutritionFacts.org, Майкъл Грегър, доктор по медицина, FACLM, стигна до списък с това, което смята за най-важните храни, които да включи в здравословния си ежедневен прием.		
Bulgarian_bg	yes		apple_store_description.4	All the proceeds from his books, DVDs, and speaking engagements are all donated to charity.	Всичките му приходи от неговите книги, DVD дискове и участия са дарени за благотворителност.		
Bulgarian_bg	yes		apple_store_description.5	NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day.	NutritionFacts.org е обществена услуга с некомерсиална, нестопанска цел, основана на науката, предоставяна от д-р Грегър, предоставяща безплатни ежедневни актуализации за най-новите изследвания в областта на храненето чрез кратки видеоклипове. Той има над две хиляди видеоклипа за всеки аспект на здравословното хранене, като всеки ден се качват нови видеоклипове и статии.		
Bulgarian_bg	yes	store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	Daily Dozen на д-р Грегър. Това е вашата редовна рутина, която определя дългосрочното ви здраве. Изтеглете днес!		
Bulgarian_bg	yes	android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Всичките му приходи от неговите книги, DVD-та и участия са дарени за благотворителност.		
Bulgarian_bg	yes	android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	NutritionFacts.org е обществена услуга с некомерсиална, нестопанска цел, основана на науката, предоставяна от д-р Грегър, предоставяща безплатни ежедневни актуализации за най-новите изследвания в областта на храненето чрез кратки видеоклипове. Той има над две хиляди видеоклипа за всеки аспект на здравословното хранене, като всеки ден се качват нови видеоклипове и статии. Подобно на това приложение, всичко на уебсайта е както без реклами, така и безплатно.		
