key_droid	key_apple	base_value	lang_value	base_note	lang_note
	apple_store_description.2	In the years of research required to create the more than two-thousand evidence-based videos on his website NutritionFacts.org, Michael Greger, M.D, FACLM, has arrived at a list of what he considers the most important foods to include in a healthy daily diet.	За роки досліджень, що знадобилися аби створити більше ніж тисячу науково обгрунтованих відео роликів на своєму сайті NutritionFacts.org, Майкл Грегер, доктор медичних наук, член Американського Коледжу Медицини Способу Життя, створив список найважливіших на його думку продуктів харчування, що потрібно включати у щоденний раціон.		
	apple_store_description.4	All the proceeds from his books, DVDs, and speaking engagements are all donated to charity.	Весь прибуток з продажу його книг, DVD та публічних виступів спрямовується на благодіність.		
	apple_store_description.5	NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day.	NutritionFacts.org - це некомерційний, заснований на останніх наукових дослідженнях суспільний сервіс, наданий доктором Грегером, який ділиться щоденним обзором найновіших досліджень в області хаочування у вигляді коротких відео. У доктора Грегера є близько тисячі відео присвячених всім аспектам здорового харчування. Нові відео та статті публікуються кожного дня.		
android_store_whatsnew_analytics	apple_store_whatsnew_analytics	Adds anonymous opt-in analytics to support product improvement.	Adds anonymous opt-in analytics to support product improvement.	What's New Item	
	apple_store_whatsnew_export	Adds support to export history data.	Adds support to export history data.	What's New Item	
android_store_whatsnew_faq	apple_store_whatsnew_faq	Adds Frequently Asked Questions (FAQ)	Adds Frequently Asked Questions (FAQ)	What's New Item	
store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	Дюжина доктора Грегера повинна бути включена у твій щоденний раціон, якщо твоя мета - здоров’я у довгостроковій перспективі. Завантажуй вже сьогодні!		
android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Усі доходи від книг, DVD-дисків і виступів передаються на благодійність.		
android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	NutritionFacts.org — це некомерційна, неприбуткова організація, заснована доктором Грегером, що поширює науково обґрунтовані факти із широкою публікою. На веб-сайті організації щоденно з'являються безкоштовні відео з останніх досліджень у галузі харчування. У доступі вже є майже тисяча відео про всі аспекти здорового харчування, а нові відео та статті завантажуються щодня. Як і в цьому застосунку, все на веб-сайті не містить реклами та є безкоштовним.		
